trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1567,False,"{'a': 0.003, 'e': 0.00911348585858651}",20,10,14.797785767119628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.003, 'e': 0.009086186370717167}",25,13,24.174246206370743,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.003, 'e': 0.0090589686585865}",30,18,20.86831520196189,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.003, 'e': 0.0090318324772349}",25,20,10.169862275413642,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.003, 'e': 0.00900477758243656}",20,8,22.122089076782096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.003, 'e': 0.008977803730697244}",20,9,17.87305922135703,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.003, 'e': 0.008950910679252104}",20,11,19.998781159086043,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.003, 'e': 0.008924098186063496}",25,15,19.35295278854621,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.003, 'e': 0.0088973660098188}",25,0,39.63148576991711,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1576,False,"{'a': 0.003, 'e': 0.008870713909928251}",35,25,17.219987754929566,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.003, 'e': 0.008844141646522776}",20,2,32.02134797412382,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.003, 'e': 0.008817648980451809}",25,7,25.996858931997828,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.003, 'e': 0.008791235673281187}",20,14,12.435420015913994,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.003, 'e': 0.008764901487290965}",20,4,29.187405264317814,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.003, 'e': 0.00873864618547329}",25,7,22.426432244490684,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1582,False,"{'a': 0.003, 'e': 0.008712469531530272}",25,10,23.362836993927854,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.003, 'e': 0.008686371289871845}",20,3,31.327431190932987,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.003, 'e': 0.008660351225613669}",30,0,43.66702642726499,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.003, 'e': 0.008634409104574973}",30,16,25.693709413168833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.003, 'e': 0.0086085446932765}",20,8,21.59816502528087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.003, 'e': 0.008582757758938376}",35,22,25.58511228478832,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.003, 'e': 0.008557048069478013}",25,11,28.760246461084012,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.003, 'e': 0.008531415393508037}",25,18,15.347898293835646,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.003, 'e': 0.00850585950033419}",20,0,34.20929330784938,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1591,False,"{'a': 0.003, 'e': 0.00848038015995326}",30,19,21.17947081467992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.003, 'e': 0.008454977143051021}",25,18,12.205661915225713,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.003, 'e': 0.008429650221000132}",20,10,19.33703155800252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.003, 'e': 0.008404399165858131}",20,0,30.61720917826385,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1595,False,"{'a': 0.003, 'e': 0.008379223750365355}",25,19,10.095245071052902,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.003, 'e': 0.00835412374794289}",25,19,11.883522692972258,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.003, 'e': 0.008329098932690548}",20,7,26.213075434203592,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.003, 'e': 0.00830414907938482}",25,16,14.28295935958612,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.003, 'e': 0.008279273963476861}",20,11,14.133873634987339,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.003, 'e': 0.008254473361090467}",25,0,35.97222393372019,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1601,False,"{'a': 0.003, 'e': 0.00822974704902003}",30,22,16.005303494362025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.003, 'e': 0.008205094804728587}",20,10,15.027385780282142,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.003, 'e': 0.00818051640634577}",20,13,15.099211137400896,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.003, 'e': 0.008156011632665829}",25,6,33.967615068800406,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.003, 'e': 0.008131580263145637}",20,14,10.12687962245992,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.003, 'e': 0.008107222077902699}",25,14,16.324908323485445,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.003, 'e': 0.008082936857713186}",30,16,-17.478079273064324,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1608,False,"{'a': 0.003, 'e': 0.00805872438400996}",20,0,31.482217054563815,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.003, 'e': 0.00803458443888058}",20,9,20.68598786880365,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.003, 'e': 0.008010516805065383}",25,13,23.579825802682137,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.003, 'e': 0.007986521265955502}",20,9,21.10146575401594,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.003, 'e': 0.007962597605590925}",25,16,20.366368848468294,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.003, 'e': 0.007938745608658544}",20,8,21.929080256954187,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.003, 'e': 0.007914965060490229}",30,18,24.860477944194216,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.003, 'e': 0.007891255747060883}",20,2,33.44431509624141,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.003, 'e': 0.007867617454986535}",20,16,8.636018087666423,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.003, 'e': 0.00784404997152238}",25,5,29.696128446777905,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.003, 'e': 0.007820553084560916}",20,0,25.747414037053325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1619,False,"{'a': 0.003, 'e': 0.007797126582630004}",30,11,34.28350533036106,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.003, 'e': 0.007773770254890964}",20,3,28.05688534497993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.003, 'e': 0.007750483891136692}",20,16,6.295307156031302,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.003, 'e': 0.007727267281789756}",25,14,22.782607019792863,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.003, 'e': 0.0077041202179005215}",25,17,15.071965197941532,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.003, 'e': 0.007681042491145245}",25,11,24.144782110688496,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.003, 'e': 0.007658033893824235}",25,14,19.356553670959123,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.003, 'e': 0.007635094218859962}",20,8,20.673443212126212,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.003, 'e': 0.0076122232597951945}",30,16,26.133303336763465,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.003, 'e': 0.007589420810791149}",25,2,31.03615650592961,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.003, 'e': 0.007566686666625628}",25,0,35.5852411747557,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1630,False,"{'a': 0.003, 'e': 0.007544020622691183}",20,6,26.835294661721704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.003, 'e': 0.00752142247499327}",25,9,31.820464913400155,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.003, 'e': 0.007498892020148395}",20,0,26.459989482251885,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1633,False,"{'a': 0.003, 'e': 0.007476429055382319}",25,7,32.95375595821664,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.003, 'e': 0.007454033378528208}",35,24,20.39788119589797,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.003, 'e': 0.007431704788024818}",20,9,17.88605693259767,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.003, 'e': 0.007409443082914684}",20,6,21.952197688193486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.003, 'e': 0.00738724806284231}",30,13,29.51746863556981,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.003, 'e': 0.0073651195280523656}",30,17,27.883694502577985,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.003, 'e': 0.007343057279387895}",25,11,28.276675630654246,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.003, 'e': 0.007321061118288498}",20,14,13.127572142926795,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.003, 'e': 0.007299130846788583}",20,8,24.91450613790097,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.003, 'e': 0.0072772662675155576}",20,9,20.503609077807674,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.003, 'e': 0.007255467183688062}",20,6,20.387950240562393,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.003, 'e': 0.007233733399114194}",35,18,27.23037989979927,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.003, 'e': 0.007212064718189745}",30,16,23.297941852249764,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.003, 'e': 0.007190460945896442}",20,14,10.53424299968069,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.003, 'e': 0.007168921887800194}",35,27,13.203574300452642,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.003, 'e': 0.00714744735004932}",30,7,42.72261847116561,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.003, 'e': 0.007126037139372841}",25,16,13.605196696686047,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.003, 'e': 0.007104691063078717}",25,0,41.526369445104855,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1651,False,"{'a': 0.003, 'e': 0.0070834089290521185}",20,12,15.091197584633704,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 0.003, 'e': 0.007062190545753694}",20,7,22.948393203403363,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.003, 'e': 0.007041035722217852}",20,10,14.175919393013046,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.003, 'e': 0.0070199442680510355}",20,6,24.304007724189415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'a': 0.003, 'e': 0.006998915993430023}",25,15,19.189874231166268,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.003, 'e': 0.0069779507091001875}",30,17,22.903208998846406,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.003, 'e': 0.006957048226373836}",20,14,12.826441537558685,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.003, 'e': 0.006936208357128481}",20,9,21.744836841099914,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.003, 'e': 0.00691543091380516}",20,8,20.385222187250235,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.003, 'e': 0.006894715709406743}",25,16,14.747396102477765,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 0.003, 'e': 0.006874062557496248}",25,3,29.288401343705875,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1662,False,"{'a': 0.003, 'e': 0.0068534712721951725}",25,15,20.484508192874383,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.003, 'e': 0.006832941668181813}",20,2,28.740421991269848,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.003, 'e': 0.006812473560689584}",20,8,23.600882255825752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1665,False,"{'a': 0.003, 'e': 0.006792066765505384}",30,9,34.21248625596055,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.003, 'e': 0.006771721098967921}",20,6,25.391625147817983,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.003, 'e': 0.006751436377966058}",20,16,8.597977851822545,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.003, 'e': 0.006731212419937169}",20,10,22.94396637670954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.003, 'e': 0.006711049042865494}",20,14,9.304228826619369,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.003, 'e': 0.006690946065280512}",25,20,12.264321112241422,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.003, 'e': 0.006670903306255274}",30,10,37.09380496250976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.003, 'e': 0.006650920585404821}",25,4,38.21933007618482,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.003, 'e': 0.006630997722884531}",25,14,16.01971655407683,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.003, 'e': 0.006611134539388506}",25,5,28.548776818781583,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.003, 'e': 0.006591330856147961}",25,16,17.66296354513472,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.003, 'e': 0.006571586494929613}",25,9,31.49832418762902,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.003, 'e': 0.006551901278034077}",20,13,12.846204891998742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.003, 'e': 0.006532275028294275}",20,6,27.990661761774444,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.003, 'e': 0.006512707569073814}",20,13,13.895868576320133,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.003, 'e': 0.006493198724265435}",20,8,21.830884546962142,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1681,False,"{'a': 0.003, 'e': 0.006473748318289405}",20,2,26.792623108517972,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.003, 'e': 0.006454356176091937}",20,5,22.356116024326116,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.003, 'e': 0.00643502212314362}",20,6,25.79936857751731,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.003, 'e': 0.006415745985437848}",20,14,10.072516854161291,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.003, 'e': 0.006396527589489252}",20,2,25.570242364225553,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.003, 'e': 0.0063773667623321425}",20,8,22.712711718364048,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.003, 'e': 0.006358263331518937}",30,22,15.771930785880759,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1688,False,"{'a': 0.003, 'e': 0.006339217125118632}",20,14,10.071330084505018,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1689,False,"{'a': 0.003, 'e': 0.006320227971715243}",20,12,16.2630402194178,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.003, 'e': 0.006301295700406262}",25,15,17.63296666158773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.003, 'e': 0.006282420140801118}",25,13,18.126604899685557,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.003, 'e': 0.006263601123019647}",20,0,28.33008199882003,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.003, 'e': 0.006244838477690562}",30,14,30.69583278381547,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.003, 'e': 0.006226132035949936}",20,10,19.349275370379427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.003, 'e': 0.006207481629439654}",20,13,11.612097891351597,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1696,False,"{'a': 0.003, 'e': 0.006188887090305937}",30,10,25.49612034778183,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1697,False,"{'a': 0.003, 'e': 0.006170348251197808}",20,10,18.88536803013956,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1698,False,"{'a': 0.003, 'e': 0.00615186494526559}",20,6,23.782497060527238,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.003, 'e': 0.006133437006159403}",20,14,12.663049572100864,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1700,False,"{'a': 0.003, 'e': 0.006115064268027674}",20,15,10.83576591707397,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1701,False,"{'a': 0.003, 'e': 0.006096746565515633}",25,8,29.298395148282403,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.003, 'e': 0.0060784837337638405}",25,12,22.367208768105954,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1703,False,"{'a': 0.003, 'e': 0.006060275608406675}",20,14,11.39690258793524,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1704,False,"{'a': 0.003, 'e': 0.006042122025570894}",25,17,18.67158362950584,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.003, 'e': 0.0060240228218741265}",20,16,6.521403665316898,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.003, 'e': 0.0060059778344234175}",20,14,9.452090675904433,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.003, 'e': 0.005987986900813759}",25,13,26.64030321053424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.003, 'e': 0.005970049859126627}",30,19,23.198784290196848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.003, 'e': 0.005952166547928531}",35,21,23.67083928154933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1710,False,"{'a': 0.003, 'e': 0.005934336806269537}",25,11,22.794593209617343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.003, 'e': 0.005916560473681857}",25,18,5.574818621244787,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.003, 'e': 0.005898837390178376}",30,23,9.883437836738553,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.003, 'e': 0.005881167396251225}",20,10,19.73382316765825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.003, 'e': 0.0058635503328703376}",20,10,15.967089416563583,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1715,False,"{'a': 0.003, 'e': 0.0058459860414820245}",25,12,24.570655211990264,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.003, 'e': 0.005828474364007546}",35,13,44.19251155658567,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1717,False,"{'a': 0.003, 'e': 0.005811015142841691}",30,22,13.695501439410819,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.003, 'e': 0.005793608220851339}",20,6,22.580518819010603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.003, 'e': 0.005776253441374083}",20,12,16.072106774876016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.003, 'e': 0.00575895064821679}",25,11,25.366206741343564,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.003, 'e': 0.005741699685654202}",25,8,24.760580568425404,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.003, 'e': 0.005724500398427542}",20,13,13.680767838072777,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.003, 'e': 0.005707352631743109}",30,18,21.88793087069278,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.003, 'e': 0.0056902562312708856}",20,14,12.77319357909603,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.003, 'e': 0.005673211043143158}",25,14,16.611151716371374,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.003, 'e': 0.005656216913953108}",25,18,-28.753174402250743,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1727,False,"{'a': 0.003, 'e': 0.005639273690753463}",20,6,24.02211644479829,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.003, 'e': 0.0056223812210551005}",25,20,9.88763812486034,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.003, 'e': 0.005605539352825678}",25,8,32.082671956937645,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.003, 'e': 0.005588747934488268}",20,10,18.11144087571287,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1731,False,"{'a': 0.003, 'e': 0.005572006814919993}",20,13,15.849283143698306,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.003, 'e': 0.0055553158434506625}",20,6,27.09588992658076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.003, 'e': 0.005538674869861427}",30,15,27.018850653955557,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.003, 'e': 0.005522083744383402}",25,13,22.226505562235374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.003, 'e': 0.00550554231769635}",25,14,20.63837874587734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.003, 'e': 0.0054890504409273195}",20,5,23.64465316164403,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.003, 'e': 0.005472607965649308}",20,13,12.918604939066698,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.003, 'e': 0.005456214743879928}",20,0,30.272997114530863,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1739,False,"{'a': 0.003, 'e': 0.005439870628080073}",25,14,21.828643581506974,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.003, 'e': 0.005423575471152589}",20,10,15.988967499242397,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.003, 'e': 0.00540732912644096}",20,9,19.502041572046423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.003, 'e': 0.005391131447727963}",20,16,7.819449258964986,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1743,False,"{'a': 0.003, 'e': 0.005374982289234386}",20,0,32.1128178530833,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1744,False,"{'a': 0.003, 'e': 0.005358881505617693}",25,17,14.130175426593262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.003, 'e': 0.005342828951970723}",25,13,23.12951891292984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.003, 'e': 0.005326824483820385}",25,16,14.536317116897068,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.003, 'e': 0.005310867957126358}",20,6,27.255213411700264,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.003, 'e': 0.005294959228279793}",30,20,15.541743687441379,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.003, 'e': 0.0052790981541020274}",25,12,22.22597977368605,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
